pincode,district_name,state_name,serviceable,city_name,city_lat,city_long,pincode_lat,pincode_long
400076,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1239285,72.9094407
400077,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.077873699999998,72.9055627
400077,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.077873699999998,72.9055627
400077,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.077873699999998,72.9055627
400078,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1570343,72.9327444
400078,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1570343,72.9327444
400079,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1025427,72.9254307
400079,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1025427,72.9254307
400080,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1720804,72.948255
400080,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1720804,72.948255
400080,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1720804,72.948255
400081,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.166069600000004,72.9645628
400081,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.166069600000004,72.9645628
400081,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.166069600000004,72.9645628
400082,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1741116,72.937198
400083,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1166191,72.93742270000001
400083,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1166191,72.93742270000001
400083,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1166191,72.93742270000001
400084,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0975711,72.903237
400085,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.043802,72.9120968
400086,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0893148,72.9078057
400086,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0893148,72.9078057
400086,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0893148,72.9078057
400087,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.139093300000003,72.8955963
400087,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.139093300000003,72.8955963
400088,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0482616,72.9288426
400088,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0482616,72.9288426
400089,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0685355,72.9003209
400089,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0685355,72.9003209
400091,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2340372,72.83994870000001
400091,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2340372,72.83994870000001
400092,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2326877,72.79837049999999
400092,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2326877,72.79837049999999
400092,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2326877,72.79837049999999
400093,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1282743,72.86770920000001
400094,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0358823,72.92465209999999
400095,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.188802300000003,72.8197043
400095,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.188802300000003,72.8197043
400096,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1266574,72.8766554
400097,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.183863100000003,72.8584321
400097,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.183863100000003,72.8584321
400097,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.183863100000003,72.8584321
400098,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0717612,72.86154259999999
400099,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0929272,72.86537679999999
400099,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.0929272,72.86537679999999
400101,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2058593,72.86612
400101,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2058593,72.86612
400102,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1418961,72.834424
400102,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1418961,72.834424
400103,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2450152,72.8454092
400103,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2450152,72.8454092
400103,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.2450152,72.8454092
400104,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1630445,72.8392995
400104,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000001,19.1630445,72.8392995
400601,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.201050199999997,72.9785353
400601,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.201050199999997,72.9785353
400602,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1900019,72.9682017
400602,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1900019,72.9682017
400603,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1834148,72.9781047
400603,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1834148,72.9781047
400603,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1834148,72.9781047
400604,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1982404,72.94900940000001
400604,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1982404,72.94900940000001
400605,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.194385399999998,72.9992013
400605,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.194385399999998,72.9992013
400606,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2108683,72.9608202
400606,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2108683,72.9608202
400607,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.239283399999998,72.9873924
400607,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.239283399999998,72.9873924
400608,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.218412899999997,72.994773
400608,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.218412899999997,72.994773
400610,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2309525,72.9517281
400610,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2309525,72.9517281
400612,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1799265,73.0287209
400612,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1799265,73.0287209
400612,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1799265,73.0287209
400614,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.028338899999998,73.0375761
400614,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.028338899999998,73.0375761
400614,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.028338899999998,73.0375761
400615,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.271548000000003,72.9637728
400615,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.271548000000003,72.9637728
400615,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.271548000000003,72.9637728
400701,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.126480100000002,73.0110096
400701,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.126480100000002,73.0110096
400701,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.126480100000002,73.0110096
400703,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.0793547,72.9992013
400703,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.0793547,72.9992013
400705,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.0574665,73.0110096
400706,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.0344647,73.0110096
400706,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.0344647,73.0110096
400706,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.0344647,73.0110096
400708,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.159872600000003,72.9992013
400708,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.159872600000003,72.9992013
400709,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.0997617,73.00215340000001
400709,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.0997617,73.00215340000001
400709,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.0997617,73.00215340000001
400710,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1045894,73.0228173
400710,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1045894,73.0228173
401101,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.299913399999998,72.8397317
401101,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.299913399999998,72.8397317
401102,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.5633551,72.827915
401102,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.5633551,72.827915
401103,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.891318300000002,72.7688226
401103,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.891318300000002,72.7688226
401104,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2728552,72.878148
401105,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.3053477,72.86631729999999
401105,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.3053477,72.86631729999999
401105,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.3053477,72.86631729999999
401106,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2901753,72.79837049999999
401106,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2901753,72.79837049999999
401107,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2762702,72.8929
401107,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2762702,72.8929
401201,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.3695262,72.7865518
401201,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.3695262,72.7865518
401202,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.3729595,72.8220064
401202,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.3729595,72.8220064
401203,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.416676100000004,72.79837049999999
401203,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.416676100000004,72.79837049999999
401203,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.416676100000004,72.79837049999999
401204,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.4624786,73.03462440000001
401204,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.4624786,73.03462440000001
401206,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.506266699999998,73.0110096
401206,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.506266699999998,73.0110096
401207,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.346795999999998,72.819052
401207,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.346795999999998,72.819052
401208,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.373482,72.886993
401208,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.373482,72.886993
401209,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.4054486,72.83086920000001
401209,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.4054486,72.83086920000001
401301,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.460385199999997,72.7747325
401301,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.460385199999997,72.7747325
401302,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.461244699999998,72.7540473
401302,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.461244699999998,72.7540473
401303,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.4344289,72.9224329
401303,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.4344289,72.9224329
401304,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.4106433,72.76586759999999
401304,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.4106433,72.76586759999999
401305,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.454625699999998,72.8338234
401305,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.454625699999998,72.8338234
401305,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.454625699999998,72.8338234
401401,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.6381193,72.7688226
401401,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.6381193,72.7688226
401402,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.651309299999998,72.7274495
401402,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.651309299999998,72.7274495
401403,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.8028306,72.9224329
401403,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.8028306,72.9224329
401404,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.7014587,72.827915
401404,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.7014587,72.827915
401405,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.7160047,72.7126718
401405,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.7160047,72.7126718
401501,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.7992312,72.7688226
401501,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.7992312,72.7688226
401502,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.8358807,72.6742455
401502,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.8358807,72.6742455
401503,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.9009393,72.6919814
401503,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.9009393,72.6919814
401504,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.8008908,72.7274495
401504,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.8008908,72.7274495
401506,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.852912399999997,72.70084890000001
401506,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.852912399999997,72.70084890000001
401601,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.9493369,72.7156274
401601,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.9493369,72.7156274
401601,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.9493369,72.7156274
401602,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.973084,72.7806422
401602,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.973084,72.7806422
401602,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.973084,72.7806422
401603,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.947944399999997,73.2293542
401603,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.947944399999997,73.2293542
401604,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.9407392,73.3944466
401604,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.9407392,73.3944466
401605,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.808560500000002,73.0995528
401605,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.808560500000002,73.0995528
401606,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,20.0839825,72.96967790000001
401606,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,20.0839825,72.96967790000001
401607,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.889248100000003,72.9814877
401607,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.889248100000003,72.9814877
401608,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.955456299999998,72.7481369
401608,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.955456299999998,72.7481369
401609,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.9186315,72.9873924
401609,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.9186315,72.9873924
401610,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,20.0642735,72.886993
401610,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,20.0642735,72.886993
401701,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,20.1164378,72.7747325
401701,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,20.1164378,72.7747325
401702,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,20.0942132,72.7540473
401702,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,20.0942132,72.7540473
401703,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,20.077901699999998,72.7924612
401703,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,20.077901699999998,72.7924612
421001,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2436027,73.1851121
421002,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2298687,73.1615127
421002,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2298687,73.1615127
421002,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2298687,73.1615127
421004,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2125994,73.1615127
421004,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2125994,73.1615127
421005,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1953309,73.1615127
421005,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1953309,73.1615127
421005,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1953309,73.1615127
421101,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.361922699999997,73.1880618
421101,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.361922699999997,73.1880618
421102,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.269789000000003,73.1880618
421102,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.269789000000003,73.1880618
421103,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.252895600000002,73.1615127
421103,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.252895600000002,73.1615127
421201,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2116805,73.0907
421201,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2116805,73.0907
421202,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.222074,73.0788957
421202,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.222074,73.0788957
421202,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.222074,73.0788957
421203,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1929314,73.10545440000001
421203,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1929314,73.10545440000001
421204,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.140586600000002,73.0995528
421204,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.140586600000002,73.0995528
421301,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2527132,73.12905959999999
421301,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2527132,73.12905959999999
421301,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2527132,73.12905959999999
421302,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.3559246,73.06413959999999
421302,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.3559246,73.06413959999999
421303,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.671203600000002,73.2293542
421303,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.671203600000002,73.2293542
421305,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.281124300000002,73.1556125
421305,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.281124300000002,73.1556125
421306,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.168044199999997,73.1467619
421306,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.168044199999997,73.1467619
421306,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.168044199999997,73.1467619
421308,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.270151600000002,73.0700421
421308,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.270151600000002,73.0700421
421311,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2608777,73.09365090000001
421311,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2608777,73.09365090000001
421312,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.540159600000003,73.06413959999999
421312,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.540159600000003,73.06413959999999
421401,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2574875,73.48872879999999
421401,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2574875,73.48872879999999
421402,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2704776,73.6300729
421402,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2704776,73.6300729
421403,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.3623485,73.5005111
421403,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.3623485,73.5005111
421501,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.200702300000003,73.1880618
421501,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.200702300000003,73.1880618
421501,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.200702300000003,73.1880618
421502,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2374603,73.2116584
421502,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2374603,73.2116584
421503,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1478353,73.3001233
421503,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1478353,73.3001233
421503,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1478353,73.3001233
421505,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2040202,73.2234557
421505,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.2040202,73.2234557
421506,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1724725,73.1939612
421506,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.1724725,73.1939612
421601,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.4035027,73.323708
421601,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.4035027,73.323708
421601,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.4035027,73.323708
421602,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.6056869,73.5122928
421602,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.6056869,73.5122928
421603,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.5127901,73.38265849999999
421603,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.5127901,73.38265849999999
421605,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.312873800000002,73.2175571
421605,Thane,MAHARASHTRA,1,Thane,19.2183307,72.9780897,19.312873800000002,73.2175571
410301,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.759768100000002,73.3679223
410301,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.759768100000002,73.3679223
410302,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.770239800000002,73.3723433
410302,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.770239800000002,73.3723433
410401,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.7337342,73.4298073
410401,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.7337342,73.4298073
410402,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.722102300000003,73.364975
410402,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.722102300000003,73.364975
410403,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.7624466,73.3973936
410403,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.7624466,73.3973936
410405,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.796624100000002,73.48872879999999
410405,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.796624100000002,73.48872879999999
410406,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.6752759,73.5476338
410406,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.6752759,73.5476338
410501,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.750621,73.87719009999999
410501,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.750621,73.87719009999999
410502,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,19.2414397,73.8183804
410502,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,19.2414397,73.8183804
410502,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,19.2414397,73.8183804
410503,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,19.0085473,73.92422509999999
410503,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,19.0085473,73.92422509999999
410504,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,19.0777093,74.05351259999999
410504,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,19.0777093,74.05351259999999
410504,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,19.0777093,74.05351259999999
410505,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.968552,73.6065223
410505,Pune,MAHARASHTRA,1,Pune,18.5204303,73.85674370000001,18.968552,73.6065223
