pincode,district_name,state_name,serviceable,city_name,city_lat,city_long,pincode_lat,pincode_long,distance
201301,Gautam Buddha Nagar,UTTAR PRADESH,1,Noida,28.5355161,77.3910265,28.5821195,77.3266991,8.0
201301,Gautam Buddha Nagar,UTTAR PRADESH,1,Noida,28.5355161,77.3910265,28.5821195,77.3266991,8.0
201303,Gautam Buddha Nagar,UTTAR PRADESH,1,Noida,28.5355161,77.3910265,28.5613345,77.3496708,4.0
201303,Gautam Buddha Nagar,UTTAR PRADESH,1,Noida,28.5355161,77.3910265,28.5613345,77.3496708,4.0
201304,Gautam Buddha Nagar,UTTAR PRADESH,1,Noida,28.5355161,77.3910265,28.5362084,77.37991219999998,1.0
201304,Gautam Buddha Nagar,UTTAR PRADESH,1,Noida,28.5355161,77.3910265,28.5362084,77.37991219999998,1.0
201305,Gautam Buddha Nagar,UTTAR PRADESH,1,Noida,28.5355161,77.3910265,28.5296568,77.3740831,1.0
201306,Gautam Buddha Nagar,UTTAR PRADESH,1,Noida,28.5355161,77.3910265,28.5199,77.45872390000002,6.0
201306,Gautam Buddha Nagar,UTTAR PRADESH,1,Noida,28.5355161,77.3910265,28.5199,77.45872390000002,6.0
201309,Gautam Buddha Nagar,UTTAR PRADESH,1,Noida,28.5355161,77.3910265,28.619794800000005,77.36115490000002,9.0
201310,Gautam Buddha Nagar,UTTAR PRADESH,1,Noida,28.5355161,77.3910265,28.4552521,77.5046101,14.0
302001,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.917891600000004,75.801538,1.0
302002,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.9357847,75.8336128,5.0
302003,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.9175077,75.8340127,4.0
302003,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.9175077,75.8340127,4.0
302004,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.888754,75.79264429999998,2.0
302012,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.9556924,75.6882696,10.0
302012,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.9556924,75.6882696,10.0
302013,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,27.0200643,75.77203279999998,12.0
302013,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,27.0200643,75.77203279999998,12.0
302015,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.8767803,75.7980575,4.0
302015,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.8767803,75.7980575,4.0
302016,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.9344949,75.7942503,2.0
302017,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.8437601,75.8175392,8.0
302017,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.8437601,75.8175392,8.0
302018,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.857341100000006,75.78656529999998,6.0
302018,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.857341100000006,75.78656529999998,6.0
302020,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.8539518,75.7612568,6.0
302021,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.9055822,75.7428993,4.0
302029,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.8078684,75.72551920000002,13.0
302029,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.8078684,75.72551920000002,13.0
302033,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.802067800000003,75.8258125,12.0
302033,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.802067800000003,75.8258125,12.0
302034,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.9113378,75.7182384,6.0
302034,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.9113378,75.7182384,6.0
302039,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,26.9592126,75.7714732,5.0
303712,Jaipur,RAJASTHAN,1,Jaipur,26.9124336,75.78727090000002,27.2818472,75.632447,43.0
380001,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0264259,72.58434140000001,1.0
380002,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0094868,72.5992477,3.0
380003,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0561938,72.59561490000002,4.0
380004,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0543913,72.5905465,4.0
380005,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.088705,72.5910929,7.0
380006,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.019748100000005,72.5546438,1.0
380007,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0044745,72.5531155,2.0
380008,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9984497,72.6111939,4.0
380009,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0314594,72.56410770000002,1.0
380013,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0599377,72.5612458,4.0
380014,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0453269,72.5596851,2.0
380015,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.024349,72.5301521,4.0
380016,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0489074,72.6058584,4.0
380018,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0310859,72.6100975,4.0
380019,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.1055963,72.5719339,9.0
380021,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0161488,72.61594740000002,4.0
380022,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0042839,72.5794093,2.0
380023,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.021337300000006,72.6239995,5.0
380024,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0287054,72.6332188,6.0
380026,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.004462300000004,72.6257587,5.0
380027,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0614785,72.58040179999998,4.0
380028,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9893625,72.5826068,3.0
380050,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.972056100000003,72.6121601,6.0
380051,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9974387,72.5107843,6.0
380052,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0513311,72.53194909999998,5.0
380054,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0134816,72.4957513,7.0
380055,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9824247,72.512022,7.0
380058,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0357933,72.43764990000003,13.0
380059,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.062866600000003,72.4976646,8.0
380060,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.1102687,72.48498609999999,13.0
380061,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0720184,72.54213399999998,6.0
380063,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0552599,72.5456233,4.0
382110,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9687797,72.3547915,22.0
382115,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0710054,72.3429525,24.0
382120,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.3205197,72.21269050000002,49.0
382130,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.3386485,71.975699,70.0
382140,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.2505736,72.10606800000002,53.0
382145,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.3968494,72.1771541,57.0
382150,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.1346268,71.99940670000002,59.0
382170,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9617766,72.0942187,49.0
382210,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9260246,72.48498609999999,13.0
382213,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9179686,72.4139787,19.0
382220,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.871294100000004,72.30743259999998,31.0
382225,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.703202800000003,72.4494848,37.0
382230,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.4976179,72.2600655,66.0
382240,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.6966627,72.189,53.0
382245,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.3403723,71.691066,117.0
382250,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.3218116,71.9282781,101.0
382255,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.2539995,71.7385225,120.0
382260,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.828541,72.43764990000003,25.0
382265,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.5955618,72.4139787,49.0
382330,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0882825,72.6978931,14.0
382340,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0901517,72.65153829999998,11.0
382345,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0581151,72.63731990000002,7.0
382350,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0402115,72.6524593,8.0
382405,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9644508,72.58982979999998,6.0
382415,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0244158,72.66456600000002,9.0
382418,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9960859,72.6978931,13.0
382424,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.1092442,72.584825,9.0
382425,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.841887300000003,72.5559746,20.0
382427,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.8906294,72.5796331,14.0
382430,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0421852,72.6978931,13.0
382435,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9269331,72.6978931,16.0
382440,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.952563100000006,72.6112876,8.0
382443,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.9770926,72.59294009999998,5.0
382445,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.967125600000006,72.6466186,9.0
382449,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.966611,72.6919814,13.0
382450,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.1784548,71.8808499,117.0
382455,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.14436,72.189,104.0
382460,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.4246468,72.0231125,86.0
382463,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.297425,72.11791690000003,92.0
382465,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,22.3595018,72.2600655,80.0
382470,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.1049526,72.5610662,9.0
382475,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0773592,72.6189122,7.0
382480,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.0797198,72.5744678,6.0
382481,Ahmedabad,GUJARAT,1,Ahmedabad,23.022505,72.57136209999999,23.1104517,72.53505799999998,10.0
382006,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2086565,72.6286152,1.0
382007,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.206479100000006,72.6476393,1.0
382009,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.1947582,72.63282109999999,2.0
382010,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2179993,72.6476393,1.0
382016,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2283124,72.63691999999998,1.0
382021,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2264355,72.6712894,3.0
382024,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2410394,72.6476393,3.0
382028,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.248176,72.6503647,3.0
382030,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2417751,72.6668552,4.0
382041,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2622041,72.6565084,5.0
382042,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2767424,72.7045853,9.0
382045,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.243572,72.70823829999998,7.0
382305,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.1657593,72.8751786,25.0
382308,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.0606621,72.8633635,28.0
382315,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2477921,72.886993,25.0
382320,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.3471275,72.7451817,18.0
382321,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.247406,72.7806422,15.0
382355,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2007502,72.717011,8.0
382421,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.1467398,72.6032895,8.0
382422,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.233505800000003,72.5559746,8.0
382423,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.1836996,72.5737187,7.0
382428,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.1039529,72.6357841,12.0
382433,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,22.970747,72.7806422,30.0
382610,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2879238,72.68015759999999,9.0
382620,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2812165,72.6210303,7.0
382630,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.3079925,72.6032895,10.0
382640,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2758332,72.5737187,9.0
382650,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.321144,72.6683333,12.0
382721,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2430037,72.43764990000003,20.0
382725,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2050804,72.5086511,13.0
382729,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.2917626,72.4613191,19.0
382735,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.3749955,72.6860696,18.0
382740,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.3266476,72.514567,17.0
382810,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.5078177,72.63877,32.0
382835,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.4393039,72.7451817,27.0
382845,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.4258552,72.6269437,23.0
382855,Gandhi Nagar,GUJARAT,1,Gandhi Nagar,23.2156354,72.6369415,23.4853879,72.7451817,31.0
400001,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9385352,72.836334,15.0
400001,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9385352,72.836334,15.0
400002,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.948367,72.825936,15.0
400002,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.948367,72.825936,15.0
400003,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9531926,72.8353005,14.0
400003,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9531926,72.8353005,14.0
400004,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9579877,72.82143990000002,14.0
400004,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9579877,72.82143990000002,14.0
400005,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9103689,72.81975809999999,19.0
400005,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9103689,72.81975809999999,19.0
400006,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9540855,72.8004477,15.0
400006,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9540855,72.8004477,15.0
400007,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9618411,72.81338249999997,14.0
400007,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9618411,72.81338249999997,14.0
400008,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9671396,72.8286571,13.0
400008,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9671396,72.8286571,13.0
400009,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9582963,72.838941,13.0
400009,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9582963,72.838941,13.0
400010,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9701884,72.8459619,12.0
400011,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9810451,72.8267579,11.0
400011,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9810451,72.8267579,11.0
400012,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9995407,72.8397089,9.0
400012,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9995407,72.8397089,9.0
400013,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9981729,72.8274691,10.0
400013,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9981729,72.8274691,10.0
400014,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0147962,72.84545340000003,7.0
400014,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0147962,72.84545340000003,7.0
400015,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9960872,72.85283559999998,9.0
400016,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0389455,72.8420546,5.0
400016,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0389455,72.8420546,5.0
400017,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0455916,72.8537063,4.0
400017,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0455916,72.8537063,4.0
400017,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0455916,72.8537063,4.0
400018,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9985145,72.81735450000002,10.0
400018,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9985145,72.81735450000002,10.0
400019,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0269012,72.85537729999999,5.0
400019,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0269012,72.85537729999999,5.0
400020,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9351176,72.82643780000002,16.0
400020,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9351176,72.82643780000002,16.0
400021,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9255728,72.82422209999999,17.0
400021,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9255728,72.82422209999999,17.0
400022,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0425604,72.86380890000002,3.0
400023,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0821976,72.7407551,14.0
400024,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0610917,72.8791602,1.0
400024,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0610917,72.8791602,1.0
400025,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0158306,72.82939209999998,8.0
400025,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0158306,72.82939209999998,8.0
400026,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.970642,72.809483,13.0
400026,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.970642,72.809483,13.0
400027,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9793266,72.83825470000002,11.0
400028,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0217224,72.837479,7.0
400028,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0217224,72.837479,7.0
400029,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0796703,72.867897,1.0
400030,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0121697,72.8218627,9.0
400030,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0121697,72.8218627,9.0
400031,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0132891,72.85489809999999,7.0
400032,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9290052,72.8301306,17.0
400032,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9290052,72.8301306,17.0
400033,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9856333,72.8441629,10.0
400033,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9856333,72.8441629,10.0
400034,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9724162,72.8148177,13.0
400034,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9724162,72.8148177,13.0
400035,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9416894,72.79356920000002,17.0
400035,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,18.9416894,72.79356920000002,17.0
400037,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0257475,72.8696944,5.0
400037,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0257475,72.8696944,5.0
400042,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1338168,72.9383964,9.0
400043,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.063262,72.9258389,5.0
400043,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.063262,72.9258389,5.0
400043,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.063262,72.9258389,5.0
400049,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1047153,72.82682700000002,6.0
400049,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1047153,72.82682700000002,6.0
400050,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0551695,72.82995179999998,5.0
400050,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0551695,72.82995179999998,5.0
400051,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.05961,72.8552983,2.0
400052,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.071708,72.8341038,4.0
400052,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.071708,72.8341038,4.0
400053,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1121049,72.861073,4.0
400054,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0820116,72.83446909999998,4.0
400055,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0803885,72.8468571,3.0
400055,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.0803885,72.8468571,3.0
400056,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1044973,72.83950109999998,5.0
400057,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1007377,72.8484952,4.0
400057,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1007377,72.8484952,4.0
400058,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1227346,72.8302013,7.0
400059,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1118641,72.87902820000002,3.0
400060,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1367927,72.85790949999998,7.0
400060,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1367927,72.85790949999998,7.0
400061,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1426559,72.8053441,10.0
400063,Mumbai,MAHARASHTRA,1,Mumbai,19.0759837,72.87765590000002,19.1648109,72.85327149999998,10.0
